2.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000027397260274029e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000054794520548057e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000082191780822086e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000109589041096115e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000136986301370143e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000164383561644172e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000191780821918201e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000219178082192229e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000246575342466258e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000273972602740287e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000301369863014315e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000328767123288344e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000356164383562373e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000383561643836401e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000410958904110430e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000438356164384459e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000465753424658487e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000493150684932516e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000520547945206545e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000547945205480573e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000575342465754602e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000602739726028631e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000630136986302659e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000657534246576688e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000684931506850717e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000712328767124745e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000739726027398774e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000767123287672803e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000794520547946831e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000821917808220860e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000849315068494889e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000876712328768917e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000904109589042946e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000931506849316975e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000958904109591003e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000986301369865032e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.001013698630139061e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.001041095890413089e+03,-3.551888397987978951e-02,1.104637291774261676e-02
2.001068493150687118e+03,-6.705523102673696667e-02,2.085417684931519661e-02
2.001095890410961147e+03,-9.496835328083659544e-02,2.953515787034018472e-02
2.001123287671235175e+03,-1.195870555634560156e-01,3.719157428023483342e-02
2.001150684931509204e+03,-1.412121735905348952e-01,4.391698598665636638e-02
2.001178082191783233e+03,-1.601189025107284392e-01,4.979697868083655249e-02
2.001205479452057261e+03,-1.765589330442507432e-01,5.490982817676199473e-02
2.001232876712331290e+03,-1.907624110767150716e-01,5.932710984485840139e-02
2.001260273972605319e+03,-2.029397352570283253e-01,6.311425766493582168e-02
2.001287671232879347e+03,-2.132832059506535594e-01,6.633107705065327542e-02
2.001315068493153376e+03,-2.219685378003781739e-01,6.903221525591761443e-02
2.001342465753427405e+03,-2.291562471380022559e-01,7.126759285991871029e-02
2.001369863013701433e+03,-2.349929245646562304e-01,7.308279953960809816e-02
2.001397260273975462e+03,-2.396124021679304494e-01,7.451945707422638621e-02
2.001424657534249491e+03,-2.431368240643895506e-01,7.561555228402515316e-02
2.001452054794523519e+03,-2.456776282405949696e-01,7.640574238282504815e-02
2.001479452054797548e+03,-2.473364470091914680e-01,7.692163501985854746e-02
2.001506849315071577e+03,-2.482059327940821514e-01,7.719204509895956356e-02
2.001534246575345605e+03,-2.483705154057776754e-01,7.724323029119686823e-02
2.001561643835619634e+03,-2.479070964605731009e-01,7.709910699923824828e-02
2.001589041095893663e+03,-2.468856861315413542e-01,7.678144838690936780e-02
2.001616438356167691e+03,-2.453699869919938881e-01,7.631006595451010621e-02
2.001643835616441720e+03,-2.434179293198969751e-01,7.570297601848798019e-02
2.001671232876715749e+03,-2.410821618718479720e-01,7.497655234214474496e-02
2.001698630136989777e+03,-2.384105018049547942e-01,7.414566606134094517e-02
2.001726027397263806e+03,-2.354463471218918580e-01,7.322381395490837330e-02
2.001753424657537835e+03,-2.322290547362748647e-01,7.222323602298150180e-02
2.001780821917811863e+03,-2.287942870002724616e-01,7.115502325708474018e-02
2.001808219178085892e+03,-2.251743293021498393e-01,7.002921641296860900e-02
2.001835616438359921e+03,-2.213983811265079205e-01,6.885489653034397584e-02
2.001863013698633949e+03,-2.174928227727375984e-01,6.764026788232140042e-02
2.001890410958907978e+03,-2.134814597462103558e-01,6.639273398107144175e-02
2.001917808219182007e+03,-2.093857466706268711e-01,6.511896721456497672e-02
2.001945205479456035e+03,-2.052249924175237050e-01,6.382497264184988639e-02
2.001972602739730064e+03,-2.010165480090679857e-01,6.251614643082016587e-02
2.002000000000004093e+03,-1.967759787219163226e-01,6.119732938251599974e-02
2.002027397260278121e+03,-1.925172217021303700e-01,5.987285594936255645e-02
2.002054794520552150e+03,-1.882527302930603330e-01,5.854659912114177495e-02
2.002082191780826179e+03,-1.839936061789249622e-01,5.722201152164567428e-02
2.002109589041100207e+03,-1.797497203558032219e-01,5.590216303065480979e-02
2.002136986301374236e+03,-1.755298238582400638e-01,5.458977521991267151e-02
2.002164383561648265e+03,-1.713416490930291247e-01,5.328725286793207366e-02
2.002191780821922293e+03,-1.671920025614144212e-01,5.199671279659989764e-02
2.002219178082196322e+03,-1.630868496864232853e-01,5.072001025247764583e-02
2.002246575342470351e+03,-1.590313924028299852e-01,4.945876303728013318e-02
2.002273972602744379e+03,-1.550301401129161316e-01,4.821437357511692418e-02
2.002301369863018408e+03,-1.510869745613380999e-01,4.698804908857615731e-02
2.002328767123292437e+03,-1.472052091366644055e-01,4.578082004150263451e-02
2.002356164383566465e+03,-1.433876430651687128e-01,4.459355699326748163e-02
2.002383561643840494e+03,-1.396366109239489672e-01,4.342698599734814285e-02
2.002410958904114523e+03,-1.359540278651001077e-01,4.228170266604613925e-02
2.002438356164388551e+03,-1.323414309102414477e-01,4.115818501308509542e-02
2.002465753424662580e+03,-1.288000166449467521e-01,4.005680517657844025e-02
2.002493150684936609e+03,-1.253306756153231005e-01,3.897784011636549334e-02
2.002520547945210637e+03,-1.219340237039393815e-01,3.792148137192515728e-02
2.002547945205484666e+03,-1.186104307393200108e-01,3.688784395992852905e-02
2.002575342465758695e+03,-1.153600465721371371e-01,3.587697448393465521e-02
2.002602739726032723e+03,-1.121828248318859078e-01,3.488885852271651766e-02
2.002630136986306752e+03,-1.090785445600792325e-01,3.392342735818464766e-02
2.002657534246580781e+03,-1.060468298997146452e-01,3.298056409881126166e-02
2.002684931506854809e+03,-1.030871680058251666e-01,3.206010924981163301e-02
2.002712328767128838e+03,-1.001989253282209030e-01,3.116186577707670893e-02
2.002739726027402867e+03,-9.738136240495359752e-02,3.028560370794057197e-02
2.002767123287676895e+03,-9.463364729350080828e-02,2.943106430827875653e-02
2.002794520547950924e+03,-9.195486775608543994e-02,2.859796387214257746e-02
2.002821917808224953e+03,-8.934404230583734008e-02,2.778599715711542115e-02
2.002849315068498981e+03,-8.680013021159996289e-02,2.699484049580759548e-02
2.002876712328773010e+03,-8.432204055101609474e-02,2.622415461136600942e-02
2.002904109589047039e+03,-8.190864039403393526e-02,2.547358716254455660e-02
2.002931506849321067e+03,-7.955876219210200606e-02,2.474277504174372810e-02
2.002958904109595096e+03,-7.727121044201727684e-02,2.403134644746737769e-02
2.002986301369869125e+03,-7.504476768760949545e-02,2.333892275084656007e-02
2.003013698630143153e+03,-7.287819991714113155e-02,2.266512017423089401e-02
2.003041095890417182e+03,-7.077026140943876165e-02,2.200955129833545923e-02
2.003068493150691211e+03,-6.871969907731212412e-02,2.137182641304407466e-02
2.003095890410965239e+03,-6.672525635272567868e-02,2.075155472569769136e-02
2.003123287671239268e+03,-6.478567665443654700e-02,2.014834543952977175e-02
2.003150684931513297e+03,-6.289970647537390658e-02,1.956180871384128814e-02
2.003178082191787325e+03,-6.106609812387991248e-02,1.899155651652665450e-02
2.003205479452061354e+03,-5.928361215004066681e-02,1.843720337866264908e-02
2.003232876712335383e+03,-5.755101948568460551e-02,1.789836706004791639e-02
2.003260273972609411e+03,-5.586710332419429770e-02,1.737466913382442954e-02
2.003287671232883440e+03,-5.423066076404979563e-02,1.686573549761949051e-02
2.003315068493157469e+03,-5.264050423797835693e-02,1.637119681801127088e-02
2.003342465753431497e+03,-5.109546274771309404e-02,1.589068891453877461e-02
2.003369863013705526e+03,-4.959438292264692349e-02,1.542385308894319434e-02
2.003397260273979555e+03,-4.813612991909504979e-02,1.497033640483856273e-02
2.003424657534253583e+03,-4.671958817543778869e-02,1.452979192256115618e-02
2.003452054794527612e+03,-4.534366203709475074e-02,1.410187889353646876e-02
2.003479452054801641e+03,-4.400727626407086035e-02,1.368626291812604159e-02
2.003506849315075669e+03,-4.270937643270609346e-02,1.328261607057159600e-02
2.003534246575349698e+03,-4.144892924224480302e-02,1.289061699433813497e-02
2.003561643835623727e+03,-4.022492273590992651e-02,1.250995097086799075e-02
2.003589041095897755e+03,-3.903636644531556510e-02,1.214030996449314351e-02
2.003616438356171784e+03,-3.788229146627040966e-02,1.178139264601009949e-02
2.003643835616445813e+03,-3.676175047331028956e-02,1.143290439719950313e-02
2.003671232876719841e+03,-3.567381767964362266e-02,1.109455729836916933e-02
2.003698630136993870e+03,-3.461758874859448970e-02,1.076607010081288840e-02
2.003726027397267899e+03,-3.359218066208026487e-02,1.044716818590696490e-02
2.003753424657541927e+03,-3.259673155115849069e-02,1.013758351241029337e-02
2.003780821917815956e+03,-3.163040049321917679e-02,9.837054553391165815e-03
2.003808219178089985e+03,-3.069236727997833383e-02,9.545326224073263227e-03
2.003835616438364013e+03,-2.978183216004491596e-02,9.262149801773970903e-03
2.003863013698638042e+03,-2.889801555948167539e-02,8.987282838998803675e-03
2.003890410958912071e+03,-2.804015778345970294e-02,8.720489070655968594e-03
2.003917808219186099e+03,-2.720751870181267046e-02,8.461538316263741977e-03
2.003945205479460128e+03,-2.639937742102875864e-02,8.210206377939946107e-03
2.003972602739734157e+03,-2.561503194497314478e-02,7.966274934886649617e-03
2.004000000000008185e+03,-2.485379882641015198e-02,7.729531435013558584e-03
2.004027397260282214e+03,-2.411501281118978712e-02,7.499768984280025079e-03
2.004054794520556243e+03,-2.339802647677708888e-02,7.276786234277675749e-03
2.004082191780830271e+03,-2.270220986663230162e-02,7.060387268522648127e-03
2.004109589041104300e+03,-2.202695012179487627e-02,6.850381487878207457e-03
2.004136986301378329e+03,-2.137165111088261751e-02,6.646583495484494758e-03
2.004164383561652357e+03,-2.073573305958859372e-02,6.448812981532053498e-03
2.004191780821926386e+03,-2.011863218064057282e-02,6.256894608179219483e-03
2.004219178082200415e+03,-1.951980030508121758e-02,6.070657894880260308e-03
2.004246575342474443e+03,-1.893870451562956400e-02,5.889937104360795650e-03
2.004273972602748472e+03,-1.837482678279595341e-02,5.714571129449542118e-03
2.004301369863022501e+03,-1.782766360434212896e-02,5.544403380950402131e-03
2.004328767123296529e+03,-1.729672564860502276e-02,5.379281676716163654e-03
2.004356164383570558e+03,-1.678153740213644135e-02,5.219058132064433551e-03
2.004383561643844587e+03,-1.628163682205064494e-02,5.063589051657752145e-03
2.004410958904118615e+03,-1.579657499341733523e-02,4.912734822952792048e-03
2.004438356164392644e+03,-1.532591579198806439e-02,4.766359811308289174e-03
2.004465753424666673e+03,-1.486923555249942096e-02,4.624332256827320790e-03
2.004493150684940701e+03,-1.442612274275603332e-02,4.486524172997127455e-03
2.004520547945214730e+03,-1.399617764365989128e-02,4.352811247178226504e-03
2.004547945205488759e+03,-1.357901203531964619e-02,4.223072742984410564e-03
2.004575342465762787e+03,-1.317424888934395563e-02,4.097191404585970656e-03
2.004602739726036816e+03,-1.278152206739637496e-02,3.975053362960273041e-03
2.004630136986310845e+03,-1.240047602606536396e-02,3.856548044106329273e-03
2.004657534246584873e+03,-1.203076552808166055e-02,3.741568079233397424e-03
2.004684931506858902e+03,-1.167205535989604415e-02,3.630009216927669851e-03
2.004712328767132931e+03,-1.132402005561362023e-02,3.521770237295836214e-03
2.004739726027406959e+03,-1.098634362726539845e-02,3.416752868079539571e-03
2.004767123287680988e+03,-1.065871930138462438e-02,3.314861702730618597e-03
2.004794520547955017e+03,-1.034084926184329969e-02,3.216004120433266830e-03
2.004821917808229045e+03,-1.003244439889394365e-02,3.120090208056017136e-03
2.004849315068503074e+03,-9.733224064352331145e-03,3.027032684013575628e-03
2.004876712328777103e+03,-9.442915832849006416e-03,2.936746824016041660e-03
2.004904109589051131e+03,-9.161255269070292181e-03,2.849150388680861314e-03
2.004931506849325160e+03,-8.887985700903600073e-03,2.764163552981020386e-03
2.004958904109599189e+03,-8.622857998396587023e-03,2.681708837501339641e-03
2.004986301369873217e+03,-8.365630358435438216e-03,2.601711041473421960e-03
2.005013698630147246e+03,-8.116068095043825828e-03,2.524097177558630445e-03
2.005041095890421275e+03,-7.873943435201140317e-03,2.448796408347555468e-03
2.005068493150695303e+03,-7.639035320076127678e-03,2.375739984543676162e-03
2.005095890410969332e+03,-7.411129211570155299e-03,2.304861184798319071e-03
2.005123287671243361e+03,-7.190016904062943894e-03,2.236095257163576034e-03
2.005150684931517389e+03,-6.975496341252440669e-03,2.169379362129509464e-03
2.005178082191791418e+03,-6.767371437980094356e-03,2.104652517211809664e-03
2.005205479452065447e+03,-6.565451906932266192e-03,2.041855543055935262e-03
2.005232876712339475e+03,-6.369553090108641055e-03,1.980931011023787797e-03
2.005260273972613504e+03,-6.179495794948718958e-03,1.921823192229052141e-03
2.005287671232887533e+03,-5.995106135008001352e-03,1.864478007987488634e-03
2.005315068493161561e+03,-5.816215375076153743e-03,1.808842981648684390e-03
2.005342465753435590e+03,-5.642659780630398386e-03,1.754867191776054254e-03
2.005369863013709619e+03,-5.474280471518372729e-03,1.702501226642214255e-03
2.005397260273983647e+03,-5.310923279765973788e-03,1.651697140007217990e-03
2.005424657534257676e+03,-5.152438611406986307e-03,1.602408408147573075e-03
2.005452054794531705e+03,-4.998681312232758356e-03,1.554589888104388092e-03
2.005479452054805733e+03,-4.849510537361705932e-03,1.508197777119490903e-03
2.005506849315079762e+03,-4.704789624530055295e-03,1.463189573228847575e-03
2.005534246575353791e+03,-4.564385971006882335e-03,1.419524036983140641e-03
2.005561643835627819e+03,-4.428170914038258646e-03,1.377161154265898460e-03
2.005589041095901848e+03,-4.296019614727071209e-03,1.336062100180119465e-03
2.005616438356175877e+03,-4.167810945256917969e-03,1.296189203974901748e-03
2.005643835616449906e+03,-4.043427379370263114e-03,1.257505914984152155e-03
2.005671232876723934e+03,-3.922754886012964903e-03,1.219976769550032425e-03
2.005698630136997963e+03,-3.805682826059086053e-03,1.183567358904376223e-03
