8.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.000273972602740287e+02,-1.285783600071648547e-01,6.428918000358244296e-03
8.000547945205480573e+02,-2.427399363167878354e-01,1.213699681583939143e-02
8.000821917808220860e+02,-3.437854388766285463e-01,1.718927194383142870e-02
8.001095890410961147e+02,-4.329051411397109028e-01,2.164525705698554583e-02
8.001369863013701433e+02,-5.111880683977363393e-01,2.555940341988682113e-02
8.001643835616441720e+02,-5.796304270888370525e-01,2.898152135444185054e-02
8.001917808219182007e+02,-6.391433376201877126e-01,3.195716688100939257e-02
8.002191780821922293e+02,-6.905599280977087195e-01,3.452799640488544292e-02
8.002465753424662580e+02,-7.346418416304425492e-01,3.673209208152213023e-02
8.002739726027402867e+02,-7.720852055413659487e-01,3.860426027706830715e-02
8.003013698630143153e+02,-8.035261068373690252e-01,4.017630534186845959e-02
8.003287671232883440e+02,-8.295456146395683295e-01,4.147728073197842064e-02
8.003561643835623727e+02,-8.506743869240557254e-01,4.253371934620278627e-02
8.003835616438364013e+02,-8.673968958479084668e-01,4.336984479239542473e-02
8.004109589041104300e+02,-8.801553031130902038e-01,4.400776515565451436e-02
8.004383561643844587e+02,-8.893530142309536979e-01,4.446765071154769322e-02
8.004657534246584873e+02,-8.953579381732731379e-01,4.476789690866365967e-02
8.004931506849325160e+02,-8.985054767145773669e-01,4.492527383572887667e-02
8.005205479452065447e+02,-8.991012657689151366e-01,4.495506328844576377e-02
8.005479452054805733e+02,-8.974236891872747757e-01,4.487118445936373601e-02
8.005753424657546020e+02,-8.937261837961798516e-01,4.468630918980899536e-02
8.006027397260286307e+02,-8.882393529110179653e-01,4.441196764555090104e-02
8.006301369863026594e+02,-8.811729041380271799e-01,4.405864520690136454e-02
8.006575342465766880e+02,-8.727174259760898112e-01,4.363587129880449472e-02
8.006849315068507167e+02,-8.630460165339364220e-01,4.315230082669682665e-02
8.007123287671247454e+02,-8.523157765812486852e-01,4.261578882906243843e-02
8.007397260273987740e+02,-8.406691781453151657e-01,4.203345890726576523e-02
8.007671232876728027e+02,-8.282353189409863425e-01,4.141176594704932407e-02
8.007945205479468314e+02,-8.151310720737825477e-01,4.075655360368912739e-02
8.008219178082208600e+02,-8.014621396779587625e-01,4.007310698389794645e-02
8.008493150684948887e+02,-7.873240184373101469e-01,3.936620092186551151e-02
8.008767123287689174e+02,-7.728028842812816324e-01,3.864014421406408717e-02
8.009041095890429460e+02,-7.579764029476694365e-01,3.789882014738347321e-02
8.009315068493169747e+02,-7.429144725514358338e-01,3.714572362757179863e-02
8.009589041095910034e+02,-7.276799037928262104e-01,3.638399518964131885e-02
8.009863013698650320e+02,-7.123290429733372120e-01,3.561645214866687031e-02
8.010136986301390607e+02,-6.969123425617118617e-01,3.484561712808560696e-02
8.010410958904130894e+02,-6.814748836608784943e-01,3.407374418304393027e-02
8.010684931506871180e+02,-6.660568543677083397e-01,3.330284271838541976e-02
8.010958904109611467e+02,-6.506939876880075690e-01,3.253469938440038678e-02
8.011232876712351754e+02,-6.354179623668291255e-01,3.177089811834146044e-02
8.011506849315092040e+02,-6.202567697167655769e-01,3.101283848583828370e-02
8.011780821917832327e+02,-6.052350492723203024e-01,3.026175246361601651e-02
8.012054794520572614e+02,-5.903743958648522971e-01,2.951871979324261971e-02
8.012328767123312900e+02,-5.756936404982445632e-01,2.878468202491223440e-02
8.012602739726053187e+02,-5.612091072087563859e-01,2.806045536043782693e-02
8.012876712328793474e+02,-5.469348479120439421e-01,2.734674239560220058e-02
8.013150684931533760e+02,-5.328828570747251581e-01,2.664414285373625790e-02
8.013424657534274047e+02,-5.190632678959107293e-01,2.595316339479554479e-02
8.013698630137014334e+02,-5.054845315446953036e-01,2.527422657723477073e-02
8.013972602739754620e+02,-4.921535808716624438e-01,2.460767904358312358e-02
8.014246575342494907e+02,-4.790759798950741111e-01,2.395379899475370833e-02
8.014520547945235194e+02,-4.662560602547072275e-01,2.331280301273536484e-02
8.014794520547975480e+02,-4.536970457274697166e-01,2.268485228637348930e-02
8.015068493150715767e+02,-4.414011658082606648e-01,2.207005829041303741e-02
8.015342465753456054e+02,-4.293697592763384696e-01,2.146848796381692695e-02
8.015616438356196340e+02,-4.176033685911365034e-01,2.088016842955682517e-02
8.015890410958936627e+02,-4.061018258914270151e-01,2.030509129457135423e-02
8.016164383561676914e+02,-3.948643313074868266e-01,1.974321656537434549e-02
8.016438356164417200e+02,-3.838895242369669836e-01,1.919447621184835334e-02
8.016712328767157487e+02,-3.731755481810871689e-01,1.865877740905435775e-02
8.016986301369897774e+02,-3.627201096881597087e-01,1.813600548440798960e-02
8.017260273972638061e+02,-3.525205319059320219e-01,1.762602659529660318e-02
8.017534246575378347e+02,-3.425738032024729374e-01,1.712869016012364895e-02
8.017808219178118634e+02,-3.328766212770293831e-01,1.664383106385147054e-02
8.018082191780858921e+02,-3.234254331471312360e-01,1.617127165735656250e-02
8.018356164383599207e+02,-3.142164713659919562e-01,1.571082356829959711e-02
8.018630136986339494e+02,-3.052457867946782866e-01,1.526228933973391641e-02
8.018904109589079781e+02,-2.965092782264028837e-01,1.482546391132014661e-02
8.019178082191820067e+02,-2.880027191354092575e-01,1.440013595677046461e-02
8.019452054794560354e+02,-2.797217818001025980e-01,1.398608909000513024e-02
8.019726027397300641e+02,-2.716620590291464188e-01,1.358310295145732233e-02
8.020000000000040927e+02,-2.638190837000508604e-01,1.319095418500254580e-02
8.020273972602781214e+02,-2.561883463021683571e-01,1.280941731510841855e-02
8.020547945205521501e+02,-2.487653106598699260e-01,1.243826553299349699e-02
8.020821917808261787e+02,-2.415454279968669848e-01,1.207727139984335167e-02
8.021095890411002074e+02,-2.345241494890603351e-01,1.172620747445301918e-02
8.021369863013742361e+02,-2.276969374408535640e-01,1.138484687204267994e-02
